year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Label,length_type_v1,date
2022,9,5,952,Israeli forces kill Palestinian teenager in occupied West Bank,2022-09-05_3967.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2022-09-01
2021,5,21,953,"Mapping Gaza: Schools, hospitals, refugee camps and more",2021-05-21_4625.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2021-05-01
2023,12,11,953,Gaza’s al-Fukhari is dangerously overcrowded as Israel pushes people south,2023-12-11_1811.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-12-01
2023,12,26,953,Gaza’s orphans: Pain without borders,2023-12-26_1594.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-12-01
2023,12,26,953,Classroom massacre: Survivors say Israel executed innocents in Gaza school,2023-12-26_1603.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-12-01
2023,9,15,954,‘Bold and beloved’: Palestinians mourn teenager killed by Israel,2023-09-15_3335.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-09-01
2022,5,10,954,Families in Gaza still grieve a year after Israeli offensive,2022-05-10_4197.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2022-05-01
2023,11,25,955,Tens of thousands rally in Tel Aviv amid delay in release of Hamas captives,2023-11-25_2090.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,25,955,Analysis: Lessons from Day One of truce in Gaza,2023-11-25_2096.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,25,955,US President Biden says ‘chances are real’ for extending Israel-Gaza truce,2023-11-25_2103.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,25,955,‘Nothing standing’: Palestinians return to find Gaza homes destroyed,2023-11-25_2098.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,25,955,"‘Bulletproof’: The brief, beautiful life of Danielle Waldman",2023-11-25_2102.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,25,955,"Gaza’s Indonesian Hospital in ruins after Israeli raid, days-long siege",2023-11-25_2093.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,25,955,"As genocide rages, doctors must choose: Care or collaborationism",2023-11-25_2094.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,25,955,"WHO concerned about al-Shifa chief detained by Israel, remaining patients",2023-11-25_2107.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,10,26,955,Al Jazeera Gaza reporter’s family grieves relatives in Israeli attack,2023-10-26_2830.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,26,955,"Middle East Roundup: In Gaza, mourning is a luxury",2023-10-26_2833.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,2,22,955,"Photos: Israeli troops raid Nablus, kill 10 Palestinians",2023-02-22_3719.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-02-01
2023,2,22,955,Israeli forces kill 11 Palestinians in Nablus raid,2023-02-22_3721.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-02-01
2024,3,6,955,How to distract a starving child: Hunger in Rafah amid Israel’s war on Gaza,2024-03-06_842.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-03-01
2024,2,6,955,Qatar says Hamas response to truce proposal ‘generally positive’,2024-02-06_1164.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,6,955,"Israel’s assault on Gaza, through Mona’s eyes",2024-02-06_1168.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2023,10,19,956,Several Palestinians killed by Israeli forces in the occupied West Bank,2023-10-19_2994.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,19,956,Israel’s war on Gaza: Is the West Bank under increased attack too?,2023-10-19_2996.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,19,956,"Analysis: Will Israel attack Gaza on the ground and if so, when and how?",2023-10-19_2989.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,19,956,"Palestinian teacher determined to stay in Gaza, whatever the cost",2023-10-19_2986.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,956,My struggle as a ‘displaced’ Gaza mother as Israel bombs my people,2023-10-19_2992.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,956,"A romance, a birthplace: Destroyed memories of Gaza’s bombed Ahli Hospital",2023-10-19_3009.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,956,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,2023-10-19_3016.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,19,956,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,12,28,956,"End ‘unlawful killings’ in occupied West Bank, UN tells Israel",2023-12-28_1570.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-12-01
2023,12,28,956,"‘Unparalleled’: Israeli army raids Ramallah, more occupied West Bank cities",2023-12-28_1577.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-12-01
2023,12,28,956,‘Piles of body parts’: Gaza’s Maghazi residents find families ‘in pieces’,2023-12-28_1579.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-12-01
2023,12,28,956,Israel says improper munitions cause of high death toll in Maghazi attack,2023-12-28_1571.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-12-01
2023,12,28,956,No safe place for Palestinians in Gaza as Israel widens offensive,2023-12-28_1578.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-12-01
2022,12,30,956,Israel charges two soldiers for revenge attack on Palestinians,2022-12-30_3824.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2022-12-01
2023,10,13,956,‘I want to see his body’: Nepali dreams turn into Israeli nightmare,2023-10-13_3172.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,13,956,"‘Nowhere safe to go’: Confusion, fear after Israel’s warning to evacuate",2023-10-13_3140.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,13,956,Dozens killed while fleeing Gaza homes as Israel conducts ground raids,2023-10-13_3142.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,13,956,"Israel’s evacuation order for Gaza ‘death sentence’ for patients, WHO says",2023-10-13_3156.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,13,956,WHO warns hospitals in besieged Gaza Strip are at ‘breaking point’,2023-10-13_3170.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,13,956,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,13,956,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,13,956,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2024,2,19,956,Qatar criticises Israel’s Netanyahu over Hamas comments,2024-02-19_1020.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,19,956,Israel to restrict access to Jerusalem’s Al-Aqsa Mosque during Ramadan,2024-02-19_1021.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,19,956,Israeli soldiers fire at Palestinians approaching aid trucks in Gaza,2024-02-19_1029.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,19,956,‘We will celebrate amidst destruction’: Young couple marries in Gaza camp,2024-02-19_1028.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-02-01
2024,2,19,956,"Photo that broke 1,000 hearts: A mother killed by Israel, a son’s farewell",2024-02-19_1030.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-02-01
2023,2,2,956,US presses PA to accept plan to quash Palestinian armed groups,2023-02-02_3753.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-02-01
2023,3,30,957,Bezalel Smotrich’s ancestors would have told him he was lying,2023-03-30_3668.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-03-01
2023,2,28,957,Israel releases settlers arrested after anti-Palestinian attacks,2023-02-28_3703.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-02-01
2023,2,28,957,Israeli-American killed in Jericho attack,2023-02-28_3705.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-02-01
2023,10,12,957,Palestinian killed in alleged clash with Israeli police in East Jerusalem,2023-10-12_3179.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,957,"Palestinian man, son attending funeral procession in West Bank shot dead",2023-10-12_3184.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,957,The impossibility of a stolen moment as Israeli bombs rain on Gaza,2023-10-12_3182.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,957,Wife of Scotland’s leader says her parents trapped in Gaza are ‘terrified’,2023-10-12_3188.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,957,"‘This is different’: At a West Bank cafe, Israel’s assault edges closer",2023-10-12_3206.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,957,"Gaza medics say Israel targeting ambulances, health facilities",2023-10-12_3196.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,12,957,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,11,3,957,‘Unsafe in own home’: Israeli settlers spread terror in South Hebron Hills,2023-11-03_2613.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,3,957,Israel kills at least 10 Palestinians in occupied West Bank,2023-11-03_2617.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,3,957,Veteran Thai politician meets Hamas in Iran to seek captives’ release,2023-11-03_2611.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,3,957,Israel-Gaza war: What we know about the captives taken by Hamas,2023-11-03_2614.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,3,957,What’s Israel’s Hannibal Directive? A former Israeli soldier tells all,2023-11-03_2620.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,3,957,"‘Arrested, tortured and insulted’, say workers returned to Gaza by Israel",2023-11-03_2603.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,3,957,A picture and its story: Grief in Gaza and the loss of a child,2023-11-03_2608.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,3,957,"Israeli air strike on ambulances kills 15, injures 60, Gaza officials say",2023-11-03_2605.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,12,20,958,Hamas head in Cairo as momentum builds towards new Israel-Hamas truce talks,2023-12-20_1675.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-12-01
2023,4,9,958,The Deir Yassin massacre: Why it still matters 75 years later,2023-04-09_3638.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-04-01
2024,1,31,958,West Bank human shield describes ‘100 breathless minutes’ held by Israel,2024-01-31_1218.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2024-01-01
2024,4,2,958,Al Jazeera Sanad probe: Israeli forces deliberately hit WCK convoy,2024-04-02_170.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2024-04-01
2023,7,3,958,"Israeli attack on Jenin a ‘new war crime’, Palestinians say",2023-07-03_3464.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-07-01
2023,7,3,958,What is behind Israel’s major attack on Jenin?,2023-07-03_3465.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-07-01
2023,7,3,958,Photos: Israel’s deadly air raids on Jenin refugee camp,2023-07-03_3468.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-07-01
2023,7,3,958,Nine Palestinians killed as Israel attacks Jenin refugee camp,2023-07-03_3469.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-07-01
2023,10,24,958,Hundreds rally in Israel’s Tel Aviv to demand release of hostages,2023-10-24_2874.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,24,958,What do we know about Israeli captives taken by Hamas and their release?,2023-10-24_2879.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,24,958,"No one is left to mourn in Gaza, as Israel’s bombs deliver daily death",2023-10-24_2891.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,24,958,"‘Son of Maryam’, a birth seen as a victory against Israel’s raids on Gaza",2023-10-24_2881.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,24,958,Gaza hospital generators to run out of fuel in 48 hours: Health Ministry,2023-10-24_2886.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,12,3,959,Qatar calls for international probe into ‘Israeli crimes’ in Gaza,2023-12-03_1944.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-12-01
2023,12,3,959,What ‘tunnels’ and ‘hostages’ mean in Gaza,2023-12-03_1946.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-12-01
